drugbank_id	smiles	DRUG_GROUPS	applicability_domain	bitter_prob	sweet_prob
DB03877	[H][C@@]1(CN(CCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O)NCC	experimental	True	0.6766666666666666	0.0010645485377439687
DB03878	CC1=CC=C(NC(=O)C2=CC=CN=C2)C=C1NC1=NC=CC(=N1)C1=CC=CN=C1	experimental	True	0.5883333333333334	0.06734444564466971
DB03879	[H][C@@]1(C)O[C@@]([H])(OC)[C@@]([H])(O)[C@]([H])(O)[C@]1([H])O	experimental	True	0.06648429683165727	0.6514601716994849
DB03880	[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC(C)C)[C@]([H])(CSC1=CC=CS1)C(=O)NO)C(=O)NC	experimental	True	0.7716666666666666	0.11642914247782021
DB03881	[H][C@]1(CSC)N[C@@]([H])(C2=C[NH2+]C3=C2N=CN=C3O)[C@]([H])(O)[C@]1([H])O	experimental	True	0.5668981481481482	0.2866081573947101
DB03882	[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C	experimental	True	0.457130758807588	0.14138244942051403
DB03883	[H]N1C(=O)N([H])C2=C(N=C(CCC(O)=O)C(=O)N2C[C@H](O)[C@H](O)[C@H](O)CO)C1=O	experimental	True	0.7225	0.00023250315697628826
DB03884	OC(=O)C(=O)CC1=CC=CC=C1	experimental	True	0.13054433029395424	0.46781234191624915
DB03885	[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC1=CC=CC2=CC=CC=C12)C(O)=NCC(O)=O)C(O)=O	experimental	True	0.7483333333333333	0.6482530028481556
DB03886	C[C@@H](O)[C@@H](O)C1=CN=C2N=C(N)NC(=O)C2=N1	experimental	True	0.6453710741689338	0.003225108825464182
DB03887	[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC=NC(N)=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.33	0.1302791754988982
DB03888	CN(CCCCCCOC1=CC2=C(C=C1)C(=NN2C)C1=CC=C(Br)C=C1)CC=C	experimental	True	0.88	1.8854804775171945e-06
DB03889	[H][C@](N)(CCC(O)=N[C@@]([H])(CS[C@]([H])(O)N(O)C1=CC=C(Br)C=C1)C(O)=NCC(O)=O)C(O)=O	experimental	True	0.66	0.01894778639581498
DB03890	O=C[C@@]([H])(C(C)C)[C@]1([H])N(CC[C@@]1([H])NS(=O)(=O)C)C(=O)\C=C\CN1CCCCC1	experimental	True	0.847280701754386	0.0017721188316983738
DB03891	[H][C@@](CC(C)C)(N=C(O)OCC1=CC=CC=C1)C(O)=NNC(O)=NN=C(O)[C@]([H])(CC(C)C)N=C(O)OCC1=CC=CC=C1	experimental	True	0.7383333333333333	0.9899449895837936
DB03892	N[C@@H](CCCN\C(N)=[NH+]\CC=C)C(O)=O	experimental	True	0.30733061720680543	0.20762409487270028
DB03893	[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C([S-])=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.7266666666666667	4.855347886152552e-08
DB03894	[H][C@@]1(CCC2=C1C=CC=C2)NCC#C	experimental	True	0.5613003894398646	0.9988675721934329
DB03895	CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C	experimental	True	0.77	0.00015163952963874447
DB03896	OP(O)(=O)OP(O)(=O)OP(O)(O)=O	experimental	True	0.4638872707477495	9.885300493464668e-09
DB03897	OC(=O)CCC1=CC=C(O)C=C1	experimental	True	0.2420175560698948	0.703692611410739
DB03898	N[C@H](C(O)=O)C1=CC(Cl)=C(O)C=C1	experimental	True	0.397047471075978	0.5961028225852851
DB03899	CCCCN1C(CC2=CC=C(OC)C=C2)=NC2=C(N)N=CN=C12	experimental	True	0.7556140350877193	0.00180762861140256
DB03900	CC(C)(C)O	experimental	True	0.4640096545049295	0.09233380247070276
DB03901	[H][C@]1(CCC(O)=N1)C=O	experimental	True	0.24597014002975925	0.9513142771141571
DB03902	OC(=O)C(O)=O	experimental	True	0.18462492877932435	0.9472769829455034
DB03903	CN(C)C1=CCC2=C(C3=CC=C(C=C3OC2=C1)N(C)C)C1=CC=C(C=C1C(O)=O)N1C(=O)C=CC1=O	experimental	True	0.8933333333333333	4.543253015630394e-05
DB03904	NC(N)=O	approved; investigational	True	0.31953698426032695	0.26974200043931656
DB03905	[H][C@](O)(C(O)=NCCC(O)=NCCN=C(O)CCC(O)=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O	experimental	True	0.6566666666666666	8.826896834366563e-07
DB03907	[H]\C(CN=C(O)C1=C(O)C(O)=CC(=C1)N(=O)=O)=C(\[H])[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.695	0.00038600941929226625
DB03908	[H][C@](C)(CC)[C@]([H])(N=C(O)[C@]([H])(OCC1=CC=CC=C1)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(OCC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=NC)[C@@]([H])(C)CC)C(O)=NC	experimental	True	0.76	0.9646585272363684
DB03909	[H][C@]1(COP(O)(=O)OP(O)(=O)CP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.6241666666666666	4.6473713001079776e-08
DB03910	NC(=N)SCCC1=CC(CCSC(N)=N)=CC=C1	experimental	True	0.5949124761980287	5.0178138609885835e-06
DB03911	O[C@H]1COC(O)[C@@H](O)[C@@H]1O	experimental	True	0.04956450965717736	0.9862776926920739
DB03912	CC(C)(COP(O)(O)=O)[C@@H](O)C(=O)NCCC(=O)NCCS	experimental	True	0.5112676038500507	0.8644332524789594
DB03913	[H][C@@](C)(OP(O)(=O)OC[C@@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)CN1C2=C(C=CC(O)=C2)C=C2C(O)=NC(=O)N=C12)C(O)=N[C@@]([H])(CCC(O)=N[C@@]([H])(CCC(O)=O)C(O)=O)C(O)=O	experimental	True	0.6866666666666666	0.1981164120121197
DB03914	[H]\C(C1=CNC2=CC=CC=C12)=C1\N=C(N(CC(O)=O)C1=O)[C@@]([H])(N)[C@@]([H])(C)O	experimental	True	0.7175	0.00165751232552768
DB03915	CC(=O)[C@H](N)C(O)=O	experimental	True	0.11761727397391995	0.9217026861498813
DB03916	CC1=C(Cl)C=C(NC2=NC(=CC=N2)C2=CC(=NC=C2)N2CCN(CCN)CC2)C=C1	experimental	True	0.8369444444444445	2.0557506310810508e-05
DB03917	CCNC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	experimental	True	0.7141666666666666	0.8812306511449042
DB03918	[H][C@](C)(O)[C@@]([H])(O)[C@@]1([H])CNC2=C(N1)C(O)=NC(=N)N2	experimental	True	0.6022189555827776	0.0022992910238582853
DB03919	CCNC(=O)OC	experimental	True	0.2330617632902881	0.9157000075350653
DB03920	CNC(=C)C(O)=O	experimental	True	0.21501808907525136	0.8477969515530356
DB03921	N1C=C(C(=N1)C1=NC=CC=C1)C1=C2C=CC=CC2=NC=C1	experimental	True	0.660841153772581	0.0006476517952570664
DB03923	COC1=CC(\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=NC3=C(N)N=CN=C23)=CC(O)=C1O	experimental	True	0.6816666666666666	4.3485747027619486e-08
DB03924	NC1=CC=C(N)C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O	experimental	True	0.6117109979249199	0.002108316122647394
DB03925	CC(C)[C@@H](NC(=O)CN1C(=O)C(N)=CN=C1C1=CC=CC=C1)[C@@H](O)C1=NN=C(O1)C(C)(C)C	experimental; investigational	True	0.7983333333333333	0.003679410493518969
DB03926	[H][C@@]1(O)CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C	experimental	True	0.457130758807588	0.14138244942051403
DB03927	[H][C@](C)(N=C(O)CCCC[C@]([H])(N=C(O)CN)C(O)=O)C(O)=O	experimental	True	0.2775920356096203	0.6925335193354605
DB03928	OC(=O)CSC1=NC(=NO1)C1=CC=CC(Cl)=C1	experimental	True	0.492764955676826	0.0006451196658084519
DB03929	N[C@H](CO)C(O)=O	approved; experimental; investigational	True	0.07588600903292558	0.8782519254925385
DB03930	[H][C@@]1(C)C=CN[C@@]1([H])C(O)=O	experimental	True	0.32350254294983916	0.6718398430222997
DB03931	NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2NC(N)=NC3=O)[C@@H](O)[C@H]1O	experimental	True	0.665	1.2656981361209606e-09
DB03932	[H][C@](C)(CC)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@@]3([H])C[C@@]([H])(O)CC(=O)N3CC3=CC4=C(C=C3)C(CO)=C(OC)C=C4)[C@@]12[H]	experimental	True	0.8045833333333333	0.0026666375991242237
DB03933	[H][C@@]12OC3=C(Cl)C=C(C=C3O)[C@@]([H])([NH3+])CC(=O)OC[C@]([H])(OC(=O)C3=C4N=C(O)C(=C)OC4=CC(OC)=C3)C3=CC(=C1C=C3)C1=CC=C[C@]21O[C@]1([H])OC(C)(C)[C@@]([H])(N(C)C)[C@@]([H])(O)[C@@]1([H])O	experimental	True	0.7133333333333334	0.0024695064051191316
DB03935	[H][C@]1(O)O[C@@]([H])(C(O)=O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])OS(O)(=O)=O	experimental	True	0.3471061889866933	0.9934417540650686
DB03936	[H][C@]1(O)CO[C@]([H])(COP(O)(O)=O)[C@]1([H])O	experimental	True	0.2678852077286246	0.9682388111974577
DB03937	O[C@H](COP(O)(O)=O)[C@@H](O)C=O	experimental	True	0.24579289486902753	0.9889281997225794
DB03938	[H][C@@](N)(CCCC(O)=N[C@]1([H])C(=O)N2C(C(O)=O)=C(C)CS[C@]12[H])C(O)=O	experimental	True	0.5968651809848993	0.4432853643012691
DB03939	[H][C@@]1(O)NC(O)=NC=C1	experimental	True	0.3769030725146752	0.31338851846997856
DB03940	NC(=O)C(O)=O	experimental	True	0.1680430807468496	0.9919167165606151
DB03941	CCCCCCCC1=CC=C(O)C=C1	experimental	True	0.21129100429031908	0.8085022510183566
DB03942	[H][C@]1(O)[C@@]([H])(O)[C@]([H])(C[C@]1([H])COP(O)(O)=O)OP(O)(=O)OP(O)(O)=O	experimental	True	0.5408096016184252	2.3878977115099006e-06
DB03943	N[C@H](CC(N)=O)C(O)=O	experimental	True	0.021310719656467237	0.9627773243281873
DB03944	[H][C@]1(C)SC(=O)NN=C1C1=CC2=C(C=C1)N(CCC2)C(=O)C1=CC(OC)=C(OC)C=C1	experimental	True	0.7794696969696969	0.020977374235789478
DB03945	C[N+](C)(C)CCOP(O)(O)=O	experimental	True	0.46550896426227156	0.00019589112841196792
DB03946	OC(=O)C1=CC(O)=C(O)C=C1	experimental	True	0.5237367363967297	0.3015501668452466
DB03947	OC[C@H](O)[C@H](O)C(=O)CO	experimental	True	0.03971799768701977	0.9855922502366057
DB03948	[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(Cl)[NH+]=CN=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.48833333333333334	0.021201436582718006
DB03949	[H][C@](S)(CC1=CC=CC=C1)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=O	experimental	True	0.7633333333333333	0.09386616276014509
DB03950	[H]N([H])S(=O)(=O)C1=CC=C(C=C1)C(=O)N([H])C[C@H](C)CN1C=CC2=CC=CC=C12	experimental	True	0.7016666666666667	0.0010599044250062342
DB03951	CC(=O)N[C@H]1C(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	experimental	True	0.36510631453020187	0.9180897028208045
DB03952	[H][C@](C)(O)[C@@]1([H])O[C@@]([H])(N2C=NC3=C(C)N=CN=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.6522405498281787	0.010645875883139375
DB03953	N[C@@H](CCC\N=C(/N)S)C(O)=O	experimental	True	0.38204680017926895	0.4102602618932052
DB03955	[H][C@@]1(O)CN[C@]([H])(CO)[C@@]([H])(O)[C@]1([H])O	experimental	True	0.16008594621566305	0.8805694160281597
DB03956	O[C@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O	experimental	True	0.5094444444444445	0.0001773923562775418
DB03957	[H][C@@](NC(N)=N)(C1CCCCC1)C(O)=NCC(=O)N1CCC(CC1)C1=CC(=NN1)C1=C(Cl)C(Cl)=CC=C1	experimental	True	0.8583333333333333	6.832508636912871e-06
DB03958	[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=[N+](C)C4=C3NC(=N)N=C4O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O	experimental	True	0.6666666666666666	4.4638284611174366e-12
DB03959	[H][C@]1(O)O[C@]([H])(COS(O)(=O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])NS(O)(=O)=O	experimental	True	0.41821428571428576	0.9981117230337534
DB03960	[H][C@@]1(CC2CCCC2)NC(=CN2C(=O)[C@](CC3=CC=C(O)C=C3)(OO)N=C12)C1=CC=C(O)C=C1	experimental	True	0.84	0.002524800368541395
DB03961	[H][C@@]1(O)COP(O)(=O)OP(O)(=O)O[C@@]1(C)CO	experimental	True	0.41180114368214565	0.0015020551913210141
DB03962	[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(O)=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C(Br)=NC3=C(N)N=CN=C23)[C@]([H])(OP(O)(O)=O)[C@]1([H])O	experimental	True	0.67	6.1981142181651485e-12
DB03964	[H]\C(C([O-])=O)=C(/C([O-])=O)[C@@]([H])(O)C([O-])=O	experimental	True	0.3178278271014216	0.9405114735600907
DB03966	[H][C@]1(O)[C@]([H])(OC2=C(Cl)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC(C)(C)[C@]([H])(OC)[C@@]1([H])OC(=O)C1=CC=C(C)N1	experimental	True	0.8016666666666666	9.329587017689774e-05
DB03967	CCCCCCCCCCCCOS(O)(=O)=O	experimental	True	0.4320945368747507	0.6880851510517644
DB03968	CN1C(=O)CCC1(C)C	experimental	True	0.45353144079664937	0.246824049414037
DB03970	[H][C@]1(SCC(=NC=C1C(O)=O)C(O)=O)C1=CN2C(SC3=C2CCC3)=N1	experimental	True	0.6800651769087523	0.012911310479818862
DB03971	[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(OC[C@@]3([H])O[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O	experimental	True	0.4533333333333333	0.585945764335554
DB03972	[H][C@]1(N)OC2=CC=CC=C2[C@]([H])(O)S1	experimental	True	0.4470683590001471	0.889655767353737
DB03973	[H][C@@](O)(CO)[C@]([H])(O)[C@]([H])(O)CN1C(=O)N(CCCOP(O)(O)=O)C2=C1N=C(O)N=C2O	experimental	True	0.6633333333333333	0.040076824407020005
DB03974	N[C@@H](CCCCNC(N)=N)C(O)=O	experimental	True	0.2783005266232093	0.005690413052116665
DB03976	CC(C)OP(O)(O)=O	experimental	True	0.2674240350854586	0.6136064537145295
DB03977	[H][C@](N)(CCCC[N+](C)(C)C)C(O)=O	experimental	True	0.40765933473563365	1.2297804302015547e-05
DB03978	[H][C@](N)(CC1=CC=C(O)C=C1)C=O	experimental	True	0.3816765563526134	0.7005566445449992
DB03979	[H]C(O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC[C@@]1([H])C[C@@]1([H])CCCCCC	experimental	True	0.6383333333333333	0.19965502564402554
DB03980	NC1=NC(=CC=N1)C1=C(N=CN1CC1CC1)C1=CC=C(F)C=C1	experimental	True	0.6093455804608908	6.471329713282228e-05
DB03981	[H][C@@]1(O)OC(=C[C@]([H])(O)[C@@]1([H])OS(O)(=O)=O)C(O)=O	experimental	True	0.3647215456173286	0.963298946569306
DB03982	OC(=O)C(=O)N(C1=CC=CC=C1C(O)=O)C1=CC=CC2=C1C=CC=C2	experimental	True	0.5879059829059828	0.0009161017759734931
DB03984	[H][C@@](CSCC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)N1CCOCC1)C=O	experimental	True	0.7766666666666666	0.023106980327554264
DB03985	C[N@@H+](CCC=C(C)C)[C@H]1CCC(C)=CC1	experimental	True	0.48471324272107824	0.00017703396204089288
DB03986	[H][C@]1(CO)O[C@@]([H])(C2=C3NC=[N+](C)C(N)=C3N=N2)[C@]([H])(O)[C@]1([H])O	experimental	True	0.540673586376118	0.00752943898897592
DB03987	COC1=CC(OC)=CC(CN(C)C2=CN=C3N=C(N)N=C(N)C3=C2)=C1	experimental	True	0.7516666666666667	0.0028563528044216564
DB03988	N[C@@H](CCCC[NH3+])C(N)=O	experimental	True	0.35439408537961414	0.6727629998311521
DB03989	OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O	experimental	True	0.0005772259317300163	0.9871962965043547
DB03990	[H][C@]1(CO)O[C@@]([H])(S[C@@]2([H])[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OC3([H])C([H])(O)C([H])(CO)OC([H])(OC4=CC=C(C=C4)N(=O)=O)C3([H])O)[C@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	experimental	True	0.6016666666666667	0.043739196973544676
DB03991	[H][C@@](O)(CO)[C@@]([H])(O)[C@]1([H])OC(=C[C@]([H])(O)[C@@]1([H])N=C(C)O)C(O)=O	experimental	True	0.4128237188050482	0.563103737483024
DB03992	N[C@@H](CNC(=O)C1=CC=CC=C1)C(O)=O	experimental	True	0.23776902484511364	0.22989776128696846
DB03993	CC(C)CCC(O)=O	experimental	True	0.06683808254244603	0.8501909621942203
DB03994	NCCO	experimental	True	0.3125075371799994	0.9610734444658299
DB03995	[H][C@]1(CO)O[C@]2([H])O[C@]3([H])[C@@]([H])(CO)O[C@]([H])(O[C@]4([H])[C@@]([H])(CO)O[C@]([H])(O[C@]5([H])[C@@]([H])(CO)O[C@]([H])(O[C@]6([H])[C@@]([H])(CO)O[C@]([H])(O[C@]7([H])[C@@]([H])(CO)O[C@]([H])(O[C@]8([H])[C@@]([H])(CO)O[C@]([H])(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]8([H])O)[C@]([H])(O)[C@@]7([H])O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O	experimental	True	0.3516666666666667	0.2055179810404426
DB03996	[H][C@]1(CC(=NN1C(C)=O)C1=C(Cl)C=CC=C1)C1=CC=CC(O)=C1	experimental	True	0.5433433738539617	0.004350006872116931
DB03997	N[C@H](COP(O)(O)=O)CC1=CNC=N1	experimental	True	0.46448799596970325	0.643676714102003
DB03998	[H]\C(=C1\N=C(CN)N(CC(O)=O)C1=O)C1=CC=C(O)C=C1	experimental	True	0.49916025648123913	0.018950940664970557
DB03999	CCCCP(O)(O)=O	experimental	True	0.24018476595085536	0.9682115112587514
DB04000	N[C@@H](CN1C=C(Br)C(=O)NC1=O)C(O)=O	experimental	True	0.4943935632268964	0.005707035723449032
DB04001	OC(=O)C(=O)NC1=CC2=C(C=CN2)C=C1C(O)=O	experimental	True	0.5693946426730547	0.0019803689623758697
DB04002	NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCCCCNCS	experimental	True	0.5952403297522607	0.052566068372689886
DB04003	[H]N([H])C(=O)C1=C(OCC2CCCCC2)C=CC(=C1)[C@H](C)N([H])C(=O)[C@H](CC1=CC(=C(OCC(O)=O)C=C1)P(O)(O)=O)N([H])C(C)=O	experimental	True	0.8316666666666667	0.9958246608535537
DB04004	CN(C)CCSCC1=C2N=C(N)NC(=O)C2=CC(N)=C1	experimental	True	0.7185205518018019	8.379825489778147e-05
DB04005	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O	experimental; investigational	True	0.68	9.134916534511318e-10
DB04006	NC1=C(N2C=C(C=CC2=N1)C(=O)C1=C(F)C=CC=C1F)C(=O)C1=CC=CC=C1	experimental	True	0.6691666666666667	1.9234150919278928e-05
DB04007	CC1(C)N=C(N)N=C(N)N1OCCCOC1=CC=C(Br)C=C1	experimental	True	0.6433179303831624	0.024526049107834597
DB04010	COC1=CC=CC(=C1)C1=NC2=C(N1)C=CC=C2C(N)=O	experimental	True	0.47760390372893424	0.006387724972576465
DB04011	CN(C)C1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NC2=C(N1)C=C(C=C2)N1CCN(C)CC1	experimental	True	0.8116666666666666	1.1728253729169272e-07
DB04012	[H][C@@](CC(C)C)(NC(=O)[C@]1([H])CSCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(O)=O	experimental	True	0.7516666666666667	0.1795510664857087
DB04013	[H][C@]1(CO)O[C@](N=C(O)OC)(C(O)=N)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	experimental	True	0.4119507679188501	0.1332250819845953
DB04014	[O-][N+](=O)C1=CC2=C(NC3=C2CC(=O)NC2=C3C=CC=C2)C=C1	experimental	True	0.5406187739463602	0.0028572520980484927
DB04015	CSCC[C@H](N)P(O)=O	experimental	True	0.34718034646506374	0.0037765048738682364
DB04016	CN(C1CCN(CC1)C(=O)C1=CC2=CC=CC=C2C=C1)C(=O)C1=CC2=CC=CC=C2C=C1C(=O)[C@@H](C1=CC=CC2=CC=CC=C12)P(O)(O)=O	experimental	True	0.7933333333333333	8.329692274510699e-05
DB04017	CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C	experimental	True	0.6088374289078828	0.17092356887163174
DB04018	CC(C)SC(N)=N	experimental	True	0.5102991186576139	0.4797592685534384
DB04020	OC1=CC=C(CCNC2=NC(SCCCC3=CC=C(Cl)C=C3)=NC(=N2)N2CCNCC2)C=C1	experimental	True	0.79	0.0015905258170842854
DB04021	[H][C@]1(C)CN(CCCCCCCCNC=O)C[C@@]([H])(C)O1	experimental	True	0.5361285266707706	0.002438543380457459
DB04022	[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])OP(O)(=O)OP(O)(O)=O	experimental	True	0.6633333333333333	1.5802708025008991e-13
DB04023	[H][C@]1(COP(O)(=O)OP(O)(=O)O[C@@]2([H])O[C@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O	experimental	True	0.6629166666666667	1.682544021343699e-06
DB04024	[H][C@](N)(CO)C(O)=N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]1([H])O	experimental	True	0.5975	0.0041662419099531755
DB04026	[H][C@]12CC[C@]([H])(C[C@@]([H])(O)C1)N2C	experimental	True	0.6015345943372737	0.0005429814558270905
DB04027	N[C@H](CCCNC(N)=N)C(O)=O	experimental	True	0.2270622339011904	0.03707327912002163
DB04028	[H][C@]1(O)C[C@]([H])(O)[C@@]([H])(O)O[C@]1([H])C	experimental	True	0.1594851888347158	0.9310438825866383
DB04029	[H][C@](N)(CC1=CC=CC=C1)C(N)=O	experimental	True	0.5810452987921068	0.409852815072027
DB04030	OC1=CC=C(CN2C3=C(CCN(C3)C(=O)C3=CC=C(O)C=C3)C3=CC=CC=C23)C=C1	experimental	True	0.7341666666666666	2.0588674937397546e-05
DB04032	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCNC(=O)C12CC3CC(CC(C3)C1)C2	experimental	True	0.85	0.002127566568917204
DB04033	[H][C@@](C)(NC(=O)OCC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(O)=O	experimental	True	0.3840043830671714	0.2677655468678486
DB04034	OCC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O	experimental	True	0.26249812121400484	0.9946580465457612
DB04035	CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O	experimental	True	0.4868518518518518	0.007510873705214309
DB04036	[H][C@](O)(C(O)=NCCC(O)=NCCSS)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O	experimental	True	0.705	6.713724214499725e-08
DB04037	ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1	experimental	True	0.648490099009901	0.00012217592476261384
DB04038	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	approved; experimental	True	0.7666666666666667	0.19541439934610416
DB04039	CCCCCCCCCCCCC(=O)CC(O)=O	experimental	True	0.3713312413030232	0.43446007879901277
DB04040	[H][C@]1(CO)O[C@]([H])(OC2=CC(=CC(=C2)N(=O)=O)C(O)=NC(CN2CCOCC2)CN2CCOCC2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O	experimental	True	0.8533333333333334	2.6130391651486503e-05
DB04041	[H]\C(=C(\[H])C1=C(C=C(C=C1)N(=O)=O)N(=O)=O)C1=C(N[C@]([H])(SC1)[C@]([H])(N=C([O-])CC1=CC=CS1)C(=O)OC[C@]([H])(N)C([O-])=O)C(O)=O	experimental	True	0.6916666666666667	0.0012775968449459632
DB04042	[H][C@](O)(OC)C1=CC=C(CN2[C@]([H])(COC3=CC=CC=C3)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(COC3=CC=CC=C3)N(CC3=CC=C(CO)C=C3)S2(=O)=O)C=C1	experimental	True	0.7666666666666667	0.005518511447207689
DB04044	OC(=O)C1=C(C=C(OC2=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=CC=C2)C=C1)C(O)=O	experimental	True	0.4665277777777777	0.03225643210932232
